what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875154833
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360875156685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875161476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875163371
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1360875166207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875170528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875172126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875177735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875179617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875188736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875191706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875191749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875192959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875192979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875193022
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360875195182
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1360875197254
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360875197254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1360875199348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1360875202614
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1360875204877
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1360875204904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875228212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875240528
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1360875242338
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1360875243743
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360875244616
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360875244651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875250148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875250274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875250320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875251870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875252060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875256530
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1360875259195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875280760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875282306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875287543
started,bundle,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.ui",1360875323449
started,bundle,org.eclipse.pde,3.6.100.v201109091335,"org.eclipse.pde",1360875329418
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1360875329448
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1360875329470
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110506,"org.eclipse.equinox.frameworkadmin.equinox",1360875338593
started,bundle,org.eclipse.jst.server.ui,1.1.202.v20110419,"org.eclipse.jst.server.ui",1360875353795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875383126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875386355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875459713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875463623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875472667
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360875474149
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360875474920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875475807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875475966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875477212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875478370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875478933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875507397
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360875509234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875509821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875510003
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360875511101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875511563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875511737
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360875512566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875512957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875513117
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360875515048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875516813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875517492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360875518886
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360875521341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875522481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875522651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360875523717
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360875525181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875525712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875525872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360875526970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875531560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875553693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875561502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875564347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875575530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875575636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875575859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875577648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875578340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875579676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875589117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875602233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875608449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875613677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875620541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875635486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875646457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875650036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875658671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875659481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875659634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875664643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360875669486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875669679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875689226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360875694007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875695110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875696547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875697500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875702397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875712642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875713381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875714623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875715082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875719894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875722205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360875728079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875728581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875732263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875732829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875734219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875735310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875736615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875743259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875744126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875744917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875751972
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1360875767825
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1360875767862
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360875769833
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1360875769833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875772366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875773518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875774372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875775559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875776160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875778389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875780442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875803390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875807473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875853580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875855973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875857426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875857708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875857937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875858133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875858365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875858598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875859148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875859559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875860401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875861102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875861664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875862161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875862776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1360875865462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1360875865815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1360875866389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1360875867976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1360875869798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360875870960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360875872531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875876836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875878083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875878276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360875882994
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1360875884139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360875885401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875887164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875887280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875889811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360875890892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360875909737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875912873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875913581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875913928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875942790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875943284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360875991557
