what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868829137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360868829831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360868831003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868832155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868858676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868864703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868868876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360868870562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1360868873299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868873973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868878125
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360868879664
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360868895801
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360868896960
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360868897530
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360868900515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868901578
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.show.outline",1360868901638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868903120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868907992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868908091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360868910402
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360868915586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868915983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868916143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868926553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868943409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1360868952233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360868954374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360868957400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868961668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868961790
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360868961837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360868963854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360868968010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868968633
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1360868972140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868986131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360868987808
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360868989692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868990074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360868990526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1360868992691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360868993353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360868994408
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360868997100
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869026410
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1360869028461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869031340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869041440
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869041809
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869041885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869042637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869054399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360869055884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869057514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360869061317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1360869063691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360869064417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1360869065290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869074673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869078679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360869080786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360869082911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869085963
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1360869090450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360869096906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869099033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1360869104084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360869105327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360869106085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869106973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869112254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869112372
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1360869116507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869119166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869120242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869188905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869190466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869197925
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869199949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1360869203932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869211205
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360869214050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869214742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869214891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869216104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1360869219151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360869219852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869220756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869236014
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869244817
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1360869244822
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869248158
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869249387
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1360869249389
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869254186
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869255457
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869257536
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869259428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869261681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869281876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869291205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869298253
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1360869300895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869303083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869304988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869306982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869315932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869319611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360869326082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869329080
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869329506
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869329626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869329690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869352261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869354263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869359040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1360869361221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1360869364139
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360869365098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869365711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869365884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869366878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869367908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869376075
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360869378307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869379062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869379234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869380149
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360869381156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869381586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869381759
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360869383231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869383855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869384019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869385212
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360869386736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869387163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869387327
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360869388973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869389793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869391431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869392527
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1360869394538
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1360869394556
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1360869394638
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1360869394648
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1360869394662
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1360869394669
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1360869394679
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1360869394689
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360869394883
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1360869396222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869396653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869396815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1360869397793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869406303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869442122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869443272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869772440
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869777299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869820941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869821707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869824002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869824460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869881655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869882410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869884096
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360869884343
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1360869884965
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1360869884980
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1360869884993
stopped,bundle,org.eclipse.datatools.connectivity.ui.templates,1.0.0.v200906020553,"org.eclipse.datatools.connectivity.ui.templates",1360869885009
stopped,bundle,org.eclipse.datatools.sdk,1.7.0.v200906161850,"org.eclipse.datatools.sdk",1360869885009
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1360869885037
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.2.v201108260345,"org.eclipse.datatools.connectivity.oda.template.ui",1360869885052
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1360869885052
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110819-0851,"org.eclipse.pde.runtime",1360869885061
stopped,bundle,com.instantiations.assist.eclipse.analysis.dependency.ui,7.1.0.r37x201109091206,"com.instantiations.assist.eclipse.analysis.dependency.ui",1360869885072
stopped,bundle,com.instantiations.assist.eclipse.doc,7.1.0.r37x201109091206,"com.instantiations.assist.eclipse.doc",1360869885089
stopped,bundle,com.instantiations.eclipse.analysis.audit.webservices.ui,7.1.0.r37x201109091206,"com.instantiations.eclipse.analysis.audit.webservices.ui",1360869885095
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1360870028836
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1360870028838
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1360870028840
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1360870028841
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1360870028841
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1360870028842
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1360870028843
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1360870028843
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1360870028844
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1360870028845
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1360870028846
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1360870028847
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1360870028847
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1360870028848
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1360870028849
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1360870028850
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1360870028851
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1360870028852
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1360870028852
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1360870028853
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1360870028853
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1360870028854
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1360870028855
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1360870028855
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1360870028856
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1360870028857
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1360870028858
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1360870028858
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1360870028859
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1360870028859
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1360870028860
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1360870028861
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1360870028861
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1360870028862
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1360870028863
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1360870028864
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1360870028865
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1360870028866
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1360870028867
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1360870028868
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1360870028869
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1360870028870
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1360870028870
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1360870028871
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1360870028871
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1360870028872
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1360870028872
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1360870028873
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1360870028874
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1360870028875
